timestamp,close,high,low,open,volume,log_returns,volatility_5,momentum_5,market_regime,signal
2010-01-11,28.218563079833984,28.99654386607878,28.218563079833984,28.814054342298714,2939199,-0.01419428441495766,0.015159594928310989,0.005241621272797,,
2010-01-12,28.07929801940918,28.425065443974955,27.930424737977088,28.36263630861972,2546033,-0.004947447088542028,0.015571598273413947,0.00463689103382909,,
2010-01-13,27.877601623535156,27.940032597440094,27.37335595909935,27.656694278269722,3264279,-0.007209022325175304,0.016472822672716162,0.002880226046735742,,
2010-01-14,28.170541763305664,28.319415044173255,27.901609916820174,28.305006770574245,2450147,0.010453256416426644,0.0152040836893242,0.0015057886645037856,,
2010-01-15,27.138038635253906,28.415461759885858,27.138038635253906,28.290601651861742,4782611,-0.03734043024598494,0.01742589924527343,-0.010647585531646658,,
2010-01-18,27.056396484375,27.45979330925608,26.8979183097672,27.368549465418624,2262079,-0.003012937120187282,0.017573788265184534,-0.008411316072692581,2.0,-1.0
2010-01-19,27.166854858398438,27.282111899230205,26.307235001038233,26.993970213125042,3230065,0.004074212596311848,0.018459171873823715,-0.006606984135721807,2.0,-1.0
2010-01-20,26.417688369750977,27.152448103732393,26.31683960514812,26.92193585666223,3425506,-0.027963859058908035,0.02081204646354929,-0.010757951482468353,2.0,-1.0
2010-01-21,25.726152420043945,26.9315415912061,25.70694260754329,26.68181952454323,4452517,-0.02652572141274124,0.017732620927189476,-0.018153747048301926,2.0,-1.0
2010-01-22,25.241117477416992,25.71174690905875,24.587998484298268,25.60129323109729,6626498,-0.019033767627480068,0.014347493026967858,-0.014492414524600955,2.0,-1.0
2010-01-25,24.79450035095215,25.596490847357064,24.636022133895644,24.957780105518538,4295304,-0.01785244222230394,0.012834245468192734,-0.017460315545024287,2.0,-1.0
2010-01-26,25.308347702026367,25.308347702026367,24.275843235440178,24.491949034487106,4545744,0.02051242147277769,0.019893600347166862,-0.014172673769731118,2.0,-1.0
2010-01-27,24.85212516784668,25.28433677311036,24.56878685594015,24.97218374353676,5214984,-0.018191021290178515,0.018640480094374478,-0.012218106215985214,2.0,-1.0
2010-01-28,24.52556800842285,25.486036704525404,24.491951750615154,25.37558302430745,5374672,-0.013227103151446267,0.016961792102107614,-0.00955838256372622,2.0,-1.0
2010-01-29,25.044221878051758,25.293942125870633,24.52556790500799,24.61201023384862,4555529,0.020926971805674013,0.020439002758042616,-0.001566234677095403,2.0,-1.0
2010-02-01,25.404396057128906,25.610896959629407,24.6312185150152,24.760882000209598,4175585,0.01427909479126108,0.01904178373050588,0.004860072725617601,0.0,0.0
2010-02-02,25.875024795532227,26.08632722965249,25.260323641089535,25.413998471713086,3858803,0.01835597770213425,0.018618347741157695,0.004428783971488912,0.0,0.0
2010-02-03,25.23151206970215,26.11994484502252,25.101848581118617,25.894234124308756,3039752,-0.025184517590331232,0.020869126309324616,0.0030300847114583694,3.0,0.0
2010-02-04,23.934873580932617,25.370774703761228,23.771593872971653,25.23150634039343,6187118,-0.052757151211581414,0.032701209176626736,-0.004875924900568661,3.0,0.0
2010-02-05,22.621437072753906,23.810018095480064,22.621437072753906,23.54108622095155,10493710,-0.056438541326826616,0.03561357092560131,-0.020349027527068787,3.0,0.0
2010-02-08,22.789520263671875,23.1376894087482,21.925097032402256,22.95519985637478,6020771,0.0074027929986481165,0.03404007093933967,-0.02172428788559138,3.0,0.0
2010-02-09,23.202518463134766,23.742782025443898,22.59742407940583,22.82073309177154,5602149,0.017960034489699263,0.033923782648825375,-0.021803476528078375,3.0,0.0
2010-02-10,23.92527198791504,24.126971340698383,23.397015005963013,23.627527243466538,5726461,0.03067447840418334,0.04099314255251662,-0.01063167732917546,3.0,0.0
2010-02-11,23.291364669799805,24.247031778803596,22.957601961809075,24.189402341029993,5171927,-0.026852628783424228,0.03562339752585878,-0.005450772843544024,3.0,0.0
2010-02-12,22.859153747558594,23.584308623561384,22.479770012959982,23.320180104148882,4530565,-0.018731038082379282,0.024332835607797733,0.0020907278053454424,3.0,0.0
2010-02-15,22.986417770385742,23.17130718748234,22.664659806049894,22.97921271636106,2145850,0.005551871009757087,0.024245741110998194,0.0017205434075672362,3.0,0.0
2010-02-16,23.627531051635742,23.627531051635742,22.875959436380366,23.435436573447753,4087048,0.027509092327834418,0.026146295778624883,0.003630354975194267,1.0,1.0
2010-02-17,24.56398582458496,25.221906319963395,24.016517169332595,24.410310991094356,6467431,0.03886877728400182,0.028422911619494846,0.0052692147511579635,1.0,1.0
2010-02-18,25.092239379882812,25.183483227217376,24.232619638971396,24.395899356061005,5138448,0.021277230890686043,0.022319244442474774,0.014895186685980019,1.0,1.0
2010-02-19,25.4908390045166,25.61569912371445,24.760882606267632,24.83772002545444,4898939,0.015760522615322937,0.012496869129481001,0.02179349882552046,1.0,1.0
2010-02-22,25.90864372253418,26.08632992027944,25.572479308891413,25.76457378295833,3941300,0.01625751459721037,0.009599758310805341,0.023934627543011115,1.0,1.0
2010-02-23,25.274734497070312,26.196783574974535,25.06823357884097,25.980677749856774,4578363,-0.02477138720490248,0.02335310902532548,0.01347853163646374,1.0,1.0
2010-02-24,25.404396057128906,25.500441454800132,24.972184439814246,25.34676662018793,3481610,0.005116971879967713,0.018566670666194593,0.006728170555656917,1.0,1.0
2010-02-25,24.73686981201172,25.663722225950124,24.660032391620646,25.18348789051877,3289541,-0.02662739656729366,0.021335610335724526,-0.0028527549359390245,0.0,0.0
2010-02-26,25.514846801757812,25.610894020354564,24.885739260300006,25.106646580708706,4237242,0.03096567465852839,0.025356586042366486,0.00018827547270206592,0.0,0.0
2010-03-01,26.07672119140625,26.167966877591375,25.634906530535734,25.88462857744236,3693250,0.02178249771085744,0.02633348971957922,0.0012932720954314803,0.0,0.0
2010-03-02,26.268815994262695,26.355258312902976,25.802988147362107,25.865419117924183,2678894,0.007339524074333358,0.021936153361278028,0.007715454351278647,1.0,1.0
2010-03-03,26.340850830078125,26.340850830078125,25.841408546417828,26.11033858409295,3001625,0.002738465577927879,0.022032170483230983,0.007239753090870681,1.0,1.0
2010-03-04,26.302433013916016,26.504130541984697,25.89903612583017,25.94705882338505,4032133,-0.001459552678972821,0.013635213296094531,0.012273321868534848,1.0,1.0
2010-03-05,27.267702102661133,27.267702102661133,26.398479219685765,26.398479219685765,4196708,0.03604148370504737,0.015443808332837618,0.013288483677838645,1.0,1.0
2010-03-08,27.474199295043945,27.661490347790263,27.30131468267868,27.33493093153324,3415093,0.007544428182685023,0.014784673124947403,0.010440869772204162,1.0,1.0
2010-03-09,27.334938049316406,27.603869942128618,26.87391351759431,27.406973933875516,3798353,-0.005081690833329152,0.016392227306748563,0.007956626790671658,1.0,1.0
