timestamp,open,high,low,close,volume
2022-01-20 04:00:00,41924.98,42147.99,41768.49,42058.31,181.457732
2022-01-20 08:00:00,42058.31,42225.0,41815.43,42129.45,170.486156
2022-01-20 12:00:00,42129.45,43442.27,41923.38,43291.53,758.327549
2022-01-20 16:00:00,43291.53,43503.78,42825.45,42917.32,534.813093
2022-01-20 20:00:00,42917.32,42985.41,40562.0,40704.32,1944.996178
2022-01-21 00:00:00,40704.32,41100.0,38253.07,38474.59,3321.368831
2022-01-21 04:00:00,38474.59,39166.81,38447.66,39134.51,1055.632263
2022-01-21 08:00:00,39134.51,39285.83,38675.68,38894.55,638.700917
2022-01-21 12:00:00,38894.55,39027.88,37710.24,38850.0,2830.594086
2022-01-21 16:00:00,38850.0,39066.03,37873.58,37973.63,1908.760692
2022-01-21 20:00:00,37973.63,38465.3,35421.24,36455.47,6546.03594
2022-01-22 00:00:00,36455.47,36809.56,36039.88,36340.42,2083.020629
2022-01-22 04:00:00,36340.42,36423.6,35125.5,35420.8,1988.237303
2022-01-22 08:00:00,35420.8,35928.35,34032.88,35418.76,4573.381669
2022-01-22 12:00:00,35418.76,36176.52,34814.0,34841.86,2552.646558
2022-01-22 16:00:00,34841.86,35499.49,34274.95,34528.6,3368.956052
2022-01-22 20:00:00,34528.6,35695.58,34431.84,35070.35,2638.469199
2022-01-23 00:00:00,35070.35,35516.53,34811.0,35058.67,1006.557534
2022-01-23 04:00:00,35058.67,35758.62,34941.67,35574.76,1438.590791
2022-01-23 08:00:00,35574.76,36138.92,35334.01,35686.28,1378.112236
2022-01-23 12:00:00,35686.28,36080.49,35049.42,35289.64,954.319071
2022-01-23 16:00:00,35289.64,35441.67,34634.0,34775.45,1121.577591
2022-01-23 20:00:00,34775.45,36498.46,34600.0,36251.6,1754.56467
2022-01-24 00:00:00,36251.6,36251.6,35166.66,35336.8,704.697241
2022-01-24 04:00:00,35336.8,35469.96,34826.97,34877.82,710.544699
2022-01-24 08:00:00,34877.82,35549.99,33038.65,33696.62,4254.269595
2022-01-24 12:00:00,33696.62,34346.11,32968.86,34210.03,5137.483205
2022-01-24 16:00:00,34210.03,36433.0,33812.89,36080.29,4383.561621
2022-01-24 20:00:00,36080.29,37525.64,35957.8,36669.17,2357.964932
2022-01-25 00:00:00,36669.17,36689.81,35960.0,36424.46,913.983333
2022-01-25 04:00:00,36424.46,36496.29,35702.99,36050.96,744.017542
2022-01-25 08:00:00,36050.96,36777.97,36006.9,36398.01,1202.935488
2022-01-25 12:00:00,36398.01,37144.57,35980.44,36536.44,2417.185936
2022-01-25 16:00:00,36536.44,37531.5,36500.01,37074.46,1847.451749
2022-01-25 20:00:00,37074.46,37096.28,36427.84,36950.75,1222.623148
2022-01-26 00:00:00,36950.75,37511.93,36551.35,37386.22,926.879381
2022-01-26 04:00:00,37386.22,37966.85,37137.91,37336.55,1104.20726
2022-01-26 08:00:00,37336.55,38227.48,37331.08,38072.78,922.110736
2022-01-26 12:00:00,38072.78,38498.81,37604.65,37994.18,1167.175671
2022-01-26 16:00:00,37994.18,38910.0,37481.22,37555.01,3435.044759
2022-01-26 20:00:00,37555.01,37572.42,36252.94,36796.91,2434.869648
2022-01-27 00:00:00,36796.91,37076.51,35512.99,35749.65,1320.879743
2022-01-27 04:00:00,35749.65,36295.72,35692.61,36168.78,904.405881
2022-01-27 08:00:00,36168.78,36781.77,35825.39,36685.77,802.19751
2022-01-27 12:00:00,36685.77,37184.93,36488.24,36634.33,971.240756
2022-01-27 16:00:00,36634.33,36774.66,35889.08,36205.52,829.923744
2022-01-27 20:00:00,36205.52,37225.77,35538.92,37165.95,1277.801376
2022-01-28 00:00:00,37165.95,37458.68,36635.49,37339.67,533.37864
2022-01-28 04:00:00,37339.67,37492.42,36781.55,36785.66,393.323985
2022-01-28 08:00:00,36785.66,36880.62,36330.32,36418.96,467.780219
2022-01-28 12:00:00,36418.96,37299.99,36156.33,37185.27,872.725563
2022-01-28 16:00:00,37185.27,37376.35,36775.4,37220.0,487.251877
2022-01-28 20:00:00,37220.0,37999.99,37134.68,37716.57,345.745133
2022-01-29 00:00:00,37716.57,37983.15,37448.59,37735.06,172.715183
2022-01-29 04:00:00,37735.06,37923.7,37590.0,37835.49,211.986974
2022-01-29 08:00:00,37835.49,37922.29,37572.99,37739.01,120.188182
2022-01-29 12:00:00,37739.01,38198.82,37298.0,37566.97,588.390394
2022-01-29 16:00:00,37566.97,37950.0,37319.49,37852.8,262.570682
2022-01-29 20:00:00,37852.8,38715.54,37827.82,38167.4,547.071193
2022-01-30 00:00:00,38167.4,38281.23,37741.58,37909.98,196.939811
2022-01-30 04:00:00,37909.98,38296.27,37901.16,38244.97,114.198984
2022-01-30 08:00:00,38244.97,38319.47,37812.51,38116.67,183.085102
2022-01-30 12:00:00,38116.67,38150.0,37725.13,37956.46,200.192914
2022-01-30 16:00:00,37956.46,38066.27,37448.19,37511.02,329.587756
2022-01-30 20:00:00,37511.02,38229.99,37352.29,37896.8,366.986354
2022-01-31 00:00:00,37896.8,37950.19,36643.37,37027.11,505.980117
2022-01-31 04:00:00,37027.11,37196.22,36813.79,37121.83,303.377336
2022-01-31 08:00:00,37121.83,37342.28,36904.23,37264.97,165.250206
2022-01-31 12:00:00,37264.97,37899.24,36845.62,37693.48,476.742183
2022-01-31 16:00:00,37693.48,38725.04,37677.24,38416.62,522.968539
2022-01-31 20:00:00,38416.62,38731.26,38245.94,38463.88,176.648537
2022-02-01 00:00:00,38463.88,38649.9,38175.86,38597.34,193.858966
2022-02-01 04:00:00,38597.34,38644.57,38240.03,38439.59,99.052173
2022-02-01 08:00:00,38439.59,39088.12,38011.84,38432.23,441.68766
2022-02-01 12:00:00,38432.23,39031.3,38198.06,38624.21,646.82622
2022-02-01 16:00:00,38624.21,39258.05,38342.4,38378.09,455.080083
2022-02-01 20:00:00,38378.09,38878.69,38369.0,38695.22,233.937898
2022-02-02 00:00:00,38695.22,38852.93,38374.78,38552.86,196.312872
2022-02-02 04:00:00,38552.86,38552.86,38199.0,38275.14,202.212581
2022-02-02 08:00:00,38275.14,38597.0,38225.0,38486.7,151.945682
2022-02-02 12:00:00,38486.7,38752.21,37365.72,37438.83,769.443425
2022-02-02 16:00:00,37438.83,37659.99,37070.88,37566.56,437.722019
2022-02-02 20:00:00,37566.56,37660.44,36595.99,36893.08,868.200066
2022-02-03 00:00:00,36893.08,37048.99,36736.58,36822.5,350.734831
2022-02-03 04:00:00,36822.5,37093.03,36781.65,37028.09,164.485338
2022-02-03 08:00:00,37028.09,37105.79,36277.34,36775.01,485.18193
2022-02-03 12:00:00,36775.01,36973.0,36250.0,36910.05,862.569608
2022-02-03 16:00:00,36910.05,37099.99,36451.0,36551.7,418.409577
2022-02-03 20:00:00,36551.7,37371.0,36285.99,37310.29,552.581553
2022-02-04 00:00:00,37310.29,37432.73,37026.73,37297.62,201.384297
2022-02-04 04:00:00,37297.62,38208.91,37246.98,37868.55,431.619111
2022-02-04 08:00:00,37868.55,38232.85,37789.42,37815.76,324.736602
2022-02-04 12:00:00,37815.76,39809.38,37305.08,39490.27,1936.452293
2022-02-04 16:00:00,39490.27,40874.04,39449.88,40727.89,1250.882328
2022-02-04 20:00:00,40727.89,41704.35,40382.84,41560.38,575.257386
2022-02-05 00:00:00,41560.38,41908.45,41173.36,41447.86,467.062879
2022-02-05 04:00:00,41447.86,41727.63,41369.69,41379.54,201.943526
2022-02-05 08:00:00,41379.54,41667.47,41222.44,41425.29,317.441772
2022-02-05 12:00:00,41425.29,41897.78,41326.18,41775.0,410.825904
2022-02-05 16:00:00,41775.0,41854.81,40939.37,41544.9,531.348304
2022-02-05 20:00:00,41544.9,41753.45,41349.81,41382.6,258.158996
2022-02-06 00:00:00,41382.6,41637.78,41340.36,41444.03,104.364824
2022-02-06 04:00:00,41444.03,41709.99,41307.87,41617.1,142.538324
2022-02-06 08:00:00,41617.1,41700.01,41444.01,41522.0,78.11504
2022-02-06 12:00:00,41522.0,42160.67,41120.68,41513.03,738.090996
2022-02-06 16:00:00,41513.03,41736.63,41418.68,41718.97,169.707236
2022-02-06 20:00:00,41718.97,42655.31,41500.23,42381.72,666.320444
2022-02-07 00:00:00,42381.72,42936.84,41650.0,42776.23,972.512524
2022-02-07 04:00:00,42776.23,42983.04,42170.0,42720.02,522.874744
2022-02-07 08:00:00,42720.02,42763.89,42234.24,42727.0,224.725523
2022-02-07 12:00:00,42727.0,43876.85,42494.83,43836.78,857.352795
2022-02-07 16:00:00,43836.78,44500.02,43111.0,44252.82,1412.757016
2022-02-07 20:00:00,44252.82,44434.17,43743.64,43825.72,600.676378
2022-02-08 00:00:00,43825.72,44184.99,43562.38,44178.58,267.105647
2022-02-08 04:00:00,44178.58,45475.97,44080.97,44860.02,699.584514
2022-02-08 08:00:00,44860.02,44919.77,43528.66,43986.21,1181.292543
2022-02-08 12:00:00,43986.21,43986.21,42887.37,43426.93,1103.195088
2022-02-08 16:00:00,43426.93,43670.01,42667.0,43001.75,1029.189007
2022-02-08 20:00:00,43001.75,44385.78,42941.39,44032.87,833.463025
2022-02-09 00:00:00,44032.87,44317.93,43133.42,43343.29,434.198368
2022-02-09 04:00:00,43343.29,43911.63,43126.38,43824.63,241.456726
2022-02-09 08:00:00,43824.63,43939.0,43188.66,43722.41,384.852973
2022-02-09 12:00:00,43722.41,44443.72,43625.53,43872.14,540.941927
2022-02-09 16:00:00,43872.14,44699.98,43638.84,44474.07,387.313519
2022-02-09 20:00:00,44474.07,44792.83,44239.57,44374.57,227.635961
2022-02-10 00:00:00,44374.57,44385.55,43586.81,43774.03,233.985349
2022-02-10 04:00:00,43774.03,44104.49,43585.02,44078.17,152.510575
2022-02-10 08:00:00,44078.17,45170.04,44058.77,44833.54,252.543168
2022-02-10 12:00:00,44833.54,45619.33,43200.0,44943.26,1147.564521
2022-02-10 16:00:00,44943.26,45759.12,44341.07,44355.0,733.571189
2022-02-10 20:00:00,44355.0,44590.16,43351.73,43494.01,591.621521
2022-02-11 00:00:00,43494.01,43747.34,42650.36,43339.02,642.092902
2022-02-11 04:00:00,43339.02,43413.41,42817.75,43342.29,198.649115
2022-02-11 08:00:00,43342.29,43598.99,42869.17,43357.53,374.986647
2022-02-11 12:00:00,43357.53,43918.35,43253.31,43667.29,597.826473
2022-02-11 16:00:00,43667.29,43760.36,42058.95,42742.1,964.263699
2022-02-11 20:00:00,42742.1,42860.97,41966.7,42373.59,787.500366
2022-02-12 00:00:00,42373.59,42485.24,42158.17,42286.92,130.151459
2022-02-12 04:00:00,42286.92,42420.64,41754.1,42101.14,200.501566
2022-02-12 08:00:00,42101.14,42455.76,41892.05,42406.11,198.392005
2022-02-12 12:00:00,42406.11,42442.01,41809.36,42118.8,333.821082
2022-02-12 16:00:00,42118.8,42999.96,41995.58,42646.8,394.611317
2022-02-12 20:00:00,42646.8,42752.71,41742.15,42214.01,399.044683
2022-02-13 00:00:00,42214.01,42499.7,42058.78,42223.77,164.896038
2022-02-13 04:00:00,42223.77,42463.66,42119.68,42411.99,112.330684
2022-02-13 08:00:00,42411.99,42649.73,42245.18,42471.14,138.992294
2022-02-13 12:00:00,42471.14,42744.36,42190.42,42563.46,273.322217
2022-02-13 16:00:00,42563.46,42578.25,41870.27,42030.77,357.378152
2022-02-13 20:00:00,42030.77,42493.2,41942.37,42050.67,302.601909
2022-02-14 00:00:00,42050.67,42179.65,41552.89,41916.8,412.831345
2022-02-14 04:00:00,41916.8,42361.71,41738.79,42314.4,237.81487
2022-02-14 08:00:00,42314.4,42414.61,41922.84,42108.57,255.45996
2022-02-14 12:00:00,42108.57,42825.22,41961.53,42576.06,464.870521
2022-02-14 16:00:00,42576.06,42817.48,41807.22,42121.12,523.194124
2022-02-14 20:00:00,42121.12,42796.53,41999.71,42531.87,298.566677
2022-02-15 00:00:00,42531.87,43685.13,42433.95,43562.15,382.951929
2022-02-15 04:00:00,43562.15,43937.47,43298.58,43691.71,221.706827
2022-02-15 08:00:00,43691.71,44419.8,43613.08,44233.96,381.923203
2022-02-15 12:00:00,44233.96,44500.0,44024.48,44190.33,356.936249
2022-02-15 16:00:00,44190.33,44253.74,43850.4,43993.96,269.017453
2022-02-15 20:00:00,43993.96,44749.57,43941.53,44544.44,241.03934
2022-02-16 00:00:00,44544.44,44549.65,43894.5,43970.85,265.914157
2022-02-16 04:00:00,43970.85,44189.66,43680.41,44184.58,342.306951
2022-02-16 08:00:00,44184.58,44327.11,43888.45,44178.66,157.165531
2022-02-16 12:00:00,44178.66,44213.69,43309.3,43596.53,428.183282
2022-02-16 16:00:00,43596.53,44335.17,43356.62,44217.21,424.70614
2022-02-16 20:00:00,44217.21,44369.55,43839.75,43873.96,156.267332
2022-02-17 00:00:00,43873.96,44164.05,43579.24,43579.36,237.774612
2022-02-17 04:00:00,43579.36,43949.6,43350.36,43919.77,308.831782
2022-02-17 08:00:00,43919.77,44015.49,42929.7,43164.43,502.244333
2022-02-17 12:00:00,43164.43,43338.41,41699.58,41925.28,848.327458
2022-02-17 16:00:00,41925.28,42109.63,40766.33,41192.67,854.904843
2022-02-17 20:00:00,41192.67,41198.48,40073.55,40512.64,784.6729
2022-02-18 00:00:00,40512.64,40934.33,40300.43,40691.61,404.288522
2022-02-18 04:00:00,40691.61,40780.34,40494.45,40661.36,130.072215
2022-02-18 08:00:00,40661.36,40950.71,40103.22,40178.4,306.419355
2022-02-18 12:00:00,40178.4,40764.09,39625.4,39826.83,1023.592062
2022-02-18 16:00:00,39826.83,40401.78,39456.74,40203.28,894.119403
2022-02-18 20:00:00,40203.28,40279.87,39735.97,39974.83,347.089674
2022-02-19 00:00:00,39974.83,40306.85,39916.27,40122.41,83.881202
2022-02-19 04:00:00,40122.41,40433.09,40067.09,40257.36,74.785292
2022-02-19 08:00:00,40257.36,40299.29,39648.98,39842.24,288.419435
2022-02-19 12:00:00,39842.24,40066.39,39642.53,39986.6,223.115961
2022-02-19 16:00:00,39986.6,40345.24,39867.54,39977.5,250.770144
2022-02-19 20:00:00,39977.5,40139.6,39805.18,40080.53,92.49866
2022-02-20 00:00:00,40080.53,40115.3,39713.51,39794.19,115.121249
2022-02-20 04:00:00,39794.19,39843.23,38597.01,38791.96,570.50898
2022-02-20 08:00:00,38791.96,38835.83,38001.34,38343.66,527.440125
2022-02-20 12:00:00,38343.66,38614.62,38023.34,38338.56,758.903501
2022-02-20 16:00:00,38338.56,38500.0,38180.49,38397.11,508.846331
2022-02-20 20:00:00,38397.11,38966.46,38049.34,38381.48,1202.421271
2022-02-21 00:00:00,38381.48,39366.64,38193.15,38919.61,1771.072936
2022-02-21 04:00:00,38919.61,39478.41,38909.61,39296.62,543.254463
2022-02-21 08:00:00,39296.62,39360.65,37369.39,37585.04,1404.302537
2022-02-21 12:00:00,37585.04,39265.77,37214.01,38828.59,3755.245438
2022-02-21 16:00:00,38828.59,39127.21,37548.73,38129.42,4139.254317
2022-02-21 20:00:00,38129.42,38428.3,36803.59,37011.07,4248.126257
2022-02-22 00:00:00,37011.07,37464.03,36351.07,36585.59,1829.161381
2022-02-22 04:00:00,36585.59,37240.41,36531.54,36777.33,683.728512
2022-02-22 08:00:00,36777.33,37845.72,36762.37,37519.25,459.550581
2022-02-22 12:00:00,37519.25,38287.61,37283.81,37773.06,1186.637421
2022-02-22 16:00:00,37773.06,38196.85,37380.17,38057.38,1107.117414
2022-02-22 20:00:00,38057.38,38422.32,37755.45,38238.96,560.476903
2022-02-23 00:00:00,38238.96,38354.21,37537.15,37750.53,458.651537
2022-02-23 04:00:00,37750.53,38211.04,37712.98,38151.52,907.043031
2022-02-23 08:00:00,38151.52,39119.61,38081.46,38783.41,1395.170388
2022-02-23 12:00:00,38783.41,39238.88,38450.36,38512.21,1291.109731
2022-02-23 16:00:00,38512.21,38773.67,37536.34,37617.27,1483.915871
2022-02-23 20:00:00,37617.27,37791.95,37058.22,37250.61,1165.94287
2022-02-24 00:00:00,37250.61,37413.36,34736.2,34936.09,3423.529971
2022-02-24 04:00:00,34936.09,35493.66,34331.44,35309.43,4476.488421
2022-02-24 08:00:00,35309.43,35864.39,34824.65,35452.39,4215.040655
2022-02-24 12:00:00,35452.39,36098.67,35056.82,35928.38,5043.413747
2022-02-24 16:00:00,35928.38,37363.28,35740.22,37317.43,4830.17157
2022-02-24 20:00:00,37317.43,39731.99,37286.35,38325.31,4613.740925
2022-02-25 00:00:00,38325.31,39019.76,38139.28,38923.92,2060.09952
2022-02-25 04:00:00,38923.92,38939.61,38294.93,38477.61,982.356264
2022-02-25 08:00:00,38477.61,38865.11,38018.17,38744.59,2056.839659
2022-02-25 12:00:00,38744.59,39683.14,38700.38,39411.27,4095.572615
2022-02-25 16:00:00,39411.27,39586.53,38538.45,38670.72,2114.636044
2022-02-25 20:00:00,38670.72,39599.62,38601.3,39214.93,1367.822381
2022-02-26 00:00:00,39214.93,40277.19,39077.3,39390.66,1357.740936
2022-02-26 04:00:00,39390.66,39467.63,38961.33,39194.61,718.622275
2022-02-26 08:00:00,39194.61,39539.21,38573.54,38932.57,1216.932079
2022-02-26 12:00:00,38932.57,39368.53,38773.27,39216.35,989.094712
2022-02-26 16:00:00,39216.35,39435.18,38827.21,39254.51,850.521365
2022-02-26 20:00:00,39254.51,39670.05,38911.5,39116.35,886.256467
2022-02-27 00:00:00,39116.35,39253.05,38192.23,38605.01,1462.285358
2022-02-27 04:00:00,38605.01,38875.25,38460.87,38794.81,725.343469
2022-02-27 08:00:00,38794.81,39544.32,38623.08,39482.32,1416.638315
2022-02-27 12:00:00,39482.32,39853.09,38579.94,39357.79,2777.179513
2022-02-27 16:00:00,39357.79,39450.94,37506.38,37607.76,1878.376722
2022-02-27 20:00:00,37607.76,38287.27,37000.96,37697.69,2854.516182
2022-02-28 00:00:00,37697.69,38381.86,37450.18,37794.48,1806.064605
2022-02-28 04:00:00,37794.48,38450.0,37476.06,38344.34,1792.849327
2022-02-28 08:00:00,38344.34,38669.98,38096.6,38329.49,1682.759093
2022-02-28 12:00:00,38329.49,40889.98,37938.7,40824.96,4481.31664
2022-02-28 16:00:00,40824.96,41460.23,40702.46,41328.83,3598.636458
2022-02-28 20:00:00,41328.83,44212.04,41253.31,43169.33,3172.617357
2022-03-01 00:00:00,43169.33,43742.32,42862.03,43147.71,1925.191952
2022-03-01 04:00:00,43147.71,43547.68,43040.16,43484.16,1300.70783
2022-03-01 08:00:00,43484.16,43843.98,42830.85,43609.24,2153.632456
2022-03-01 12:00:00,43609.24,44945.38,43360.02,43643.68,4552.313051
2022-03-01 16:00:00,43643.68,44063.22,43223.15,43719.99,2779.227411
2022-03-01 20:00:00,43719.99,44500.01,43684.54,44423.47,1945.623411
2022-03-02 00:00:00,44423.47,44750.0,43823.46,44324.12,2431.068343
2022-03-02 04:00:00,44324.12,44534.79,43654.28,43969.18,1963.038549
2022-03-02 08:00:00,43969.18,44339.36,43740.82,44103.28,2503.804701
2022-03-02 12:00:00,44103.28,45333.62,43334.72,44125.57,3937.629005
2022-03-02 16:00:00,44125.57,44490.37,43433.0,43704.42,2266.59644
2022-03-02 20:00:00,43704.42,44361.98,43681.31,43892.99,1174.629199
2022-03-03 00:00:00,43892.99,44055.66,43200.07,43305.76,1485.434686
