timestamp,close,high,low,open,volume,log_returns,volatility_5,momentum_5
2014-10-05,320.510009765625,341.8009948730469,289.2959899902344,328.9159851074219,83308096,-0.02573685720834996,0.031150583910705132,-0.03767329455136807
2014-10-06,330.0790100097656,345.1340026855469,302.55999755859375,320.3890075683594,79011800,0.029418542484082596,0.04257391041125171,-0.0300614739890682
2014-10-07,336.18701171875,339.24700927734375,320.48199462890625,330.5840148925781,49199900,0.018335537549769843,0.04796277589337896,-0.021890079166391213
2014-10-08,352.94000244140625,354.364013671875,327.18798828125,336.1159973144531,54736300,0.048630490107531996,0.05499814250343163,-0.0036898920460403466
2014-10-09,365.0260009765625,382.72601318359375,347.68701171875,352.74798583984375,83641104,0.03367050886515816,0.028223207886417974,0.020863644359638528
2014-10-10,361.56201171875,375.0669860839844,352.9630126953125,364.68701171875,43665700,-0.009535019685869594,0.021715029214477603,0.0241040118641346
2014-10-11,362.2990112304688,367.1910095214844,355.95098876953125,361.36199951171875,13345200,0.002036301839769173,0.023425158188425107,0.018627563735271916
2014-10-12,378.5490112304688,379.4330139160156,356.1440124511719,362.6059875488281,17552800,0.04387568380252533,0.025989779809215182,0.023735592985823013
2014-10-13,390.41400146484375,397.22601318359375,368.8970031738281,377.9209899902344,35221400,0.03086216574971276,0.022747329978964365,0.020181928114259166
2014-10-14,400.8699951171875,411.697998046875,391.3240051269531,391.6919860839844,38491500,0.02642945473533767,0.021888166265775482,0.018733717288295072
2014-10-15,394.7730102539063,402.22698974609375,388.7659912109375,400.9549865722656,25267100,-0.015326230901940883,0.023825502329699946,0.01757547504508081
2014-10-16,382.5559997558594,398.8070068359375,373.07000732421875,394.51800537109375,26990000,-0.031435894996154165,0.032431424353009004,0.010881035677896143
2014-10-17,383.7579956054688,385.4779968261719,375.3890075683594,382.7560119628906,13600700,0.0031370869973757617,0.02667669593778299,0.0027333163168662285
2014-10-18,391.4419860839844,395.1579895019531,378.97100830078125,383.97601318359375,11416800,0.01982518661870079,0.024099384343583424,0.0005259204906638345
2014-10-19,389.5459899902344,393.9389953613281,386.4570007324219,391.2539978027344,5914570,-0.004855387987120306,0.01927004424419746,-0.005731048053827761
2014-10-20,382.8450012207031,390.0840148925781,378.25201416015625,389.2309875488281,16419000,-0.017351722052715512,0.019541561018203226,-0.006136146283982687
2014-10-21,386.4750061035156,392.64599609375,380.8340148925781,382.4209899902344,14188900,0.009436987957972875,0.014105115571444563,0.0020384303068427213
2014-10-22,383.1579895019531,388.57598876953125,382.2489929199219,386.1180114746094,11641300,-0.008619789324393464,0.014837140156969027,-0.0003129449575111238
2014-10-23,358.4169921875,385.0480041503906,356.4469909667969,382.9620056152344,26456900,-0.06675031813644425,0.029111335931920675,-0.01762804590854013
2014-10-24,358.3450012207031,364.3450012207031,353.30499267578125,358.59100341796875,15585700,-0.00020087830465635576,0.029690537243387667,-0.01669714397204734
2014-10-25,347.27099609375,359.8609924316406,342.87701416015625,358.6109924316406,18127500,-0.031390769190214725,0.030422718434939575,-0.019504953399547182
2014-10-26,354.7040100097656,359.22100830078125,343.9309997558594,347.48699951171875,11272500,0.021178223352178425,0.03351149342852403,-0.017156706320706074
2014-10-27,352.989013671875,358.6319885253906,349.8089904785156,354.7770080566406,13033000,-0.004846733365239283,0.0337930838314153,-0.01640209512887524
2014-10-28,357.6180114746094,359.9840087890625,352.6789855957031,353.2149963378906,7845880,0.013028475982844394,0.020162922761003448,-0.0004463363050175091
2014-10-29,335.59100341796875,357.8330078125,335.3429870605469,357.0889892578125,18192700,-0.06357224291092703,0.03466917824898888,-0.013120609226271642
2014-10-30,345.30499267578125,350.9129943847656,335.0719909667969,335.7090148925781,30177900,0.028534896464091998,0.03705054996295653,-0.0011354760954102982
2014-10-31,338.3210144042969,348.0450134277344,337.1419982910156,345.0090026855469,12545400,-0.02043287172521867,0.03542303155638342,-0.009457695110889718
2014-11-01,325.7489929199219,340.52899169921875,321.05499267578125,338.6499938964844,16677200,-0.037868067090557754,0.037373022456651896,-0.016061961855953412
2014-11-02,325.8919982910156,329.04998779296875,320.6260070800781,326.07501220703125,8603620,0.0004389084643792419,0.035289151788462925,-0.018579875359646444
2014-11-03,327.5539855957031,334.00201416015625,325.4809875488281,325.5690002441406,12948500,0.005086850113011883,0.025368698634101104,-0.004848056754858661
2014-11-04,330.49200439453125,331.7669982910156,325.0769958496094,327.1610107421875,15655500,0.008929583542813927,0.01982934460059466,-0.008769119339114275
2014-11-05,339.4859924316406,343.3689880371094,330.6830139160156,330.6830139160156,19817200,0.02685022019464371,0.023761143185634385,0.000687499044858201
2014-11-06,349.2900085449219,352.96600341796875,338.42401123046875,339.4580078125,18797000,0.028469860439230645,0.012879746705472006,0.013955084550815882
2014-11-07,342.4150085449219,352.73199462890625,341.7760009765625,349.8179931640625,16834200,-0.01987907050661142,0.019640840609211563,0.009891488756617748
2014-11-08,345.4880065917969,347.0320129394531,342.15399169921875,342.15399169921875,8535470,0.008934452738033633,0.019480253050198282,0.010661009281622096
2014-11-09,363.2640075683594,363.6260070800781,344.2550048828125,345.3760070800781,24205600,0.050171934079645264,0.026152677125604644,0.018909479388988366
2014-11-10,366.9240112304688,374.8160095214844,357.5610046386719,362.2650146484375,30450100,0.01002490925623583,0.025957234481021253,0.015544417201306787
2014-11-11,367.6950073242188,371.30999755859375,363.7349853515625,365.85699462890625,15838900,0.002099037344141317,0.025346297471598566,0.010270252582288922
2014-11-12,423.5610046386719,429.7179870605469,367.9849853515625,367.9849853515625,45783200,0.14144374235950052,0.05844277527950199,0.042534815155511316
2014-11-13,420.7349853515625,457.0929870605469,401.12298583984375,427.27301025390625,58945000,-0.006694405456441629,0.06104897930199849,0.03940904351661626
2014-11-14,397.8179931640625,419.25201416015625,384.78900146484375,418.4169921875,29589200,-0.05600854991385603,0.07355564183296155,0.018172946717916
2014-11-15,376.1329956054688,405.52801513671875,371.00799560546875,399.6499938964844,15727500,-0.05605180451604572,0.08094971671122983,0.004957603963459692
2014-11-16,387.8819885253906,390.79901123046875,374.60198974609375,374.7300109863281,11905600,0.030758347508881286,0.08170780607608619,0.010689465996407684
2014-11-17,387.4079895019531,410.1990051269531,377.50201416015625,388.3489990234375,41518800,-0.00122276592224785,0.03768002209412758,-0.01784383565994199
2014-11-18,375.197998046875,392.4020080566406,371.11700439453125,387.7850036621094,32222500,-0.032024492730085764,0.037508648458975356,-0.022909853114670815
2014-11-19,380.5549926757813,386.4809875488281,373.89599609375,373.89599609375,18931800,0.014176812837003124,0.035079534167334295,-0.008872780564498986
2014-11-20,357.8399963378906,382.0249938964844,356.781005859375,380.3070068359375,25233200,-0.06154474536821272,0.036961926238396496,-0.009971368734932387
2014-11-21,350.8479919433594,357.8789978027344,344.11199951171875,357.8789978027344,29850100,-0.019732890613733702,0.029117179051500117,-0.020069616359455388
2014-11-22,352.9200134277344,364.84100341796875,350.87799072265625,351.60400390625,15273000,0.0058883821245041875,0.03041274688453298,-0.018647386750104977
2014-11-23,367.572998046875,370.8450012207031,353.17498779296875,353.17498779296875,15151600,0.04068049266746527,0.038676181377254586,-0.004106389670594771
2014-11-24,376.9010009765625,387.2090148925781,366.66900634765625,366.947998046875,30930100,0.02506062301536968,0.04023722062343152,-0.0019296276349214595
2014-11-25,375.3479919433594,394.70098876953125,374.78399658203125,376.885986328125,25442200,-0.004128981904106339,0.023810169109063306,0.009553525057899817
2014-11-26,368.3699951171875,377.697998046875,365.8160095214844,376.0190124511719,18601700,-0.018765719594816287,0.02351486233673021,0.0097469592616833
2014-11-27,369.6700134277344,373.99200439453125,368.2820129394531,370.50201416015625,8748030,0.003522897512379116,0.023635387803604163,0.009273862339258285
2014-11-28,376.4469909667969,382.8380126953125,358.4549865722656,369.3739929199219,22946500,0.018166490984887675,0.01750608885367344,0.0047710620027427665
2014-11-29,375.4909973144531,387.60101318359375,372.1449890136719,376.1520080566406,15375600,-0.0025427473603651814,0.013372442726607717,-0.0007496120724042053
2014-11-30,378.0469970703125,382.5270080566406,373.3089904785156,375.510009765625,9194440,0.006784023042740146,0.013572082376153195,0.0014329889169650916
2014-12-01,379.2449951171875,383.6619873046875,376.66900634765625,378.2489929199219,11763000,0.003163902586034823,0.0076751588075954485,0.005818913353135313
2014-12-02,381.3150024414063,384.0379943847656,377.8630065917969,379.25,12364100,0.0054433902443987185,0.007578982802538275,0.006203011899539234
2014-12-03,375.010009765625,383.0260009765625,374.34600830078125,381.72198486328125,13340100,-0.0166730932729212,0.009581178829731665,-0.0007649049520225409
2014-12-04,369.60400390625,378.6549987792969,367.7590026855469,375.7179870605469,14529600,-0.014520545533967717,0.011451630292696725,-0.0031604645867430482
2014-12-05,376.85400390625,379.1919860839844,365.7560119628906,369.4419860839844,15181800,0.01942568211280815,0.015031951180355578,-0.0006321327727294469
2014-12-06,374.7850036621094,378.447998046875,370.94500732421875,376.7569885253906,7009320,-0.005505316911438858,0.014984535286588626,-0.0023659766722241835
2014-12-07,375.0950012207031,376.2919921875,373.2749938964844,374.83599853515625,6491650,0.0008267924847559234,0.01451800743298241,-0.003289296224152743
2014-12-08,361.9089965820313,376.02899169921875,361.885986328125,374.9649963378906,18898700,-0.03578654091018663,0.020291440756642735,-0.007111985751605829
2014-12-09,352.218994140625,363.0669860839844,344.95098876953125,361.8949890136719,32915500,-0.027139664971795784,0.022143526219541753,-0.009635809639171444
2014-12-10,346.364990234375,352.3840026855469,346.364990234375,352.2049865722656,16427700,-0.016760020464782286,0.015046977076582016,-0.01687295015468953
2014-12-11,350.5060119628906,361.35699462890625,338.76300048828125,344.3399963378906,32431300,0.011884754732860379,0.019640173516674443,-0.013394935825829684
2014-12-12,352.5419921875,352.9830017089844,349.2909851074219,350.8330078125,16989800,0.005791883069589239,0.020639111544242236,-0.012401917708863022
2014-12-13,347.3760070800781,352.3810119628906,346.5880126953125,352.3810119628906,11675900,-0.014761954756862644,0.016387603770526,-0.008197000478198223
2014-12-14,351.6319885253906,353.3160095214844,345.4179992675781,346.72698974609375,12415200,0.012177354377937011,0.014329501255594158,-0.00033359660825166385
2014-12-15,345.3450012207031,351.81500244140625,344.9339904785156,351.3609924316406,17264200,-0.01804122065223821,0.014703253710667266,-0.000589836645742849
2014-12-16,327.06201171875,345.8590087890625,327.06201171875,345.6730041503906,30864900,-0.05439412969735232,0.026102926536974044,-0.01384561353178539
2014-12-17,319.7760009765625,333.9540100097656,315.1520080566406,326.8550109863281,37567900,-0.022529037468551814,0.023742402814635907,-0.019509797639413597
2014-12-18,311.39599609375,323.7090148925781,304.23199462890625,319.7850036621094,39173000,-0.026555352175350936,0.023738616997400673,-0.021868477123111258
2014-12-19,317.8429870605469,318.5329895019531,306.7690124511719,311.1789855957031,23823100,0.02049210790497289,0.02681212992228436,-0.02020552641770408
2014-12-20,329.9559936523437,330.32501220703125,316.04400634765625,317.6189880371094,20856700,0.037401783536729766,0.03733193620051747,-0.009116925579910487
2014-12-21,320.8429870605469,329.6289978027344,318.90301513671875,329.5429992675781,15207600,-0.028007426419110797,0.03058703985842112,-0.003839584924262182
2014-12-22,331.885986328125,334.11700439453125,320.42498779296875,321.0679931640625,22315100,0.03383962868132819,0.032315670448056985,0.0074341483057138195
2014-12-23,334.5719909667969,336.2869873046875,329.60198974609375,332.0169982910156,16574200,0.008060580781696913,0.02637548074361391,0.014357334897123385
2014-12-24,322.53399658203125,334.7409973144531,321.35699462890625,334.385009765625,15092300,-0.036643529605327387,0.0342535416534729,0.0029302073950633334
2014-12-25,319.00799560546875,322.6700134277344,316.9580078125,322.2860107421875,9883640,-0.010992379373534256,0.028418173424352062,-0.006748625186989471
2014-12-26,327.92401123046875,331.42401123046875,316.62701416015625,319.1520080566406,16410500,0.02756574140127263,0.02888872639679056,0.004366008377087215
2014-12-27,315.8630065917969,328.9110107421875,312.6300048828125,327.5830078125,15185200,-0.03747331232117634,0.028297355897162615,-0.00989657982341369
2014-12-28,317.239013671875,320.02801513671875,311.0780029296875,316.1600036621094,11676600,0.004346879974207228,0.02775166489759638,-0.01063931998491163
2014-12-29,312.6700134277344,320.2669982910156,312.3070068359375,317.70098876953125,12302500,-0.014507111911498328,0.02409022787924413,-0.006212036446145817
2014-12-30,310.73699951171875,314.8089904785156,309.37298583984375,312.718994140625,12528300,-0.0062014705350289445,0.023947412118697275,-0.005253854678444755
2014-12-31,320.1929931640625,320.1929931640625,310.21099853515625,310.91400146484375,13942900,0.029977023965103558,0.0247832617666189,-0.00477159816567857
2015-01-01,314.2489929199219,320.43499755859375,314.00299072265625,320.43499755859375,8036550,-0.018738274882211695,0.01944418858810648,-0.0010245906778856401
2015-01-02,315.0320129394531,315.8389892578125,313.56500244140625,314.0790100097656,7860650,0.0024886192856885233,0.019333295115706247,-0.001396242815589381
2015-01-03,281.0820007324219,315.1499938964844,281.0820007324219,314.84600830078125,33054400,-0.11402781772464736,0.0548365931679275,-0.021300383978219185
2015-01-04,264.19500732421875,287.2300109863281,257.61199951171875,281.14599609375,55629100,-0.061958949741243954,0.05663826066872581,-0.032451879819462195
2015-01-05,274.4739990234375,278.34100341796875,265.0840148925781,265.0840148925781,43962800,0.03816904066200965,0.05896629300013156,-0.03081347648008097
2015-01-06,286.1889953613281,287.5530090332031,272.6960144042969,274.6109924316406,23245700,0.0417958802770686,0.06764156682025803,-0.018706645448224913
2015-01-07,294.3370056152344,298.7539978027344,283.0790100097656,286.0769958496094,24866800,0.0280729729527459,0.0705508821129922,-0.013589774714813435
2015-01-08,283.3489990234375,294.135009765625,282.17498779296875,294.135009765625,19982500,-0.038046038508232904,0.048128396161193056,0.001606581128469456
2015-01-09,290.4079895019531,291.114013671875,280.5329895019531,282.38299560546875,18718600,0.02460744467252288,0.03261550608552119,0.01891986001122282
2015-01-10,274.7959899902344,288.12701416015625,273.96600341796875,287.3030090332031,15264300,-0.05525782685593136,0.043706885347879254,0.00023448650763461948
2015-01-11,265.6600036621094,279.63800048828125,265.03900146484375,274.6080017089844,18200800,-0.03381165828602173,0.03850213582708587,-0.014887021204983447
2015-01-12,267.7959899902344,272.2030029296875,265.20001220703125,266.14599609375,18880300,0.008008149758100299,0.033644338983028384,-0.018899985843912566
2015-01-13,225.86099243164065,268.2770080566406,219.906005859375,267.3940124511719,72843904,-0.1703057269491352,0.07678927049419008,-0.045351923532093025
2015-01-14,178.10299682617188,223.8939971923828,171.50999450683594,223.8939971923828,97638704,-0.23755771549530535,0.10233402082832911,-0.09778495556565867
2015-01-15,209.843994140625,229.06700134277344,176.89700317382812,176.89700317382812,81773504,0.164002352794029,0.15731977000798525,-0.0539329196356666
2015-01-16,208.0970001220703,221.59100341796875,199.77099609375,209.07000732421875,38421000,-0.008360051860799687,0.1585406134137728,-0.04884259835062219
2015-01-17,199.25999450683597,211.7310028076172,194.875,207.83399963378906,23469700,-0.04339384068730567,0.15557132840088467,-0.05912299643970339
2015-01-18,210.3390045166016,218.69500732421875,194.50599670410156,200.0500030517578,30085100,0.05411005929718155,0.14764602027004714,-0.014239839190440032
2015-01-19,214.86099243164065,216.72799682617188,207.3179931640625,211.4709930419922,18658300,0.02127073585047844,0.07935534453258787,0.037525851078716733
2015-01-20,211.31500244140625,215.24099731445312,205.1529998779297,212.90699768066406,24051100,-0.016641349425745793,0.03741802212021904,0.0013971106347617716
2015-01-21,226.89700317382807,227.78799438476562,211.21200561523438,211.3780059814453,29924600,0.07114626123199298,0.04771248406419808,0.017298373253320308
2015-01-22,233.406005859375,237.0189971923828,226.4340057373047,227.32200622558594,33544600,0.028283267563904656,0.03359883198436471,0.03163379490356237
2015-01-23,232.8789978027344,234.84500122070312,225.1959991455078,233.51699829101562,24621700,-0.002260455630801842,0.03362899348181361,0.020359691917965692
2015-01-24,247.8470001220703,248.2100067138672,230.02200317382812,232.6999969482422,24782500,0.062292624854732755,0.038550676383613605,0.028564069718816552
2015-01-25,253.71800231933597,255.07400512695312,243.88999938964844,247.3520050048828,33582700,0.023411802380044453,0.030028251461396715,0.03657470007997461
2015-01-26,273.4729919433594,309.3840026855469,254.07899475097656,254.07899475097656,106794000,0.07497944406522498,0.031159173630223965,0.037341336646621
2015-01-27,263.4750061035156,275.4800109863281,250.6529998779297,273.1669921875,44399000,-0.03724435725045598,0.04611339176723139,0.02423581168374888
2015-01-28,233.9149932861328,266.5350036621094,227.04600524902344,263.35101318359375,44352200,-0.11900073718364432,0.07999183971434563,0.0008877553731803823
2015-01-29,233.51300048828125,238.70599365234375,220.71200561523438,233.34800720214844,32213400,-0.0017200206333921858,0.07247671423760625,-0.011914773724444608
2015-01-30,226.4250030517578,242.8509979248047,225.83900451660156,232.77200317382812,26605200,-0.030823974429389264,0.0698798673108493,-0.022761929086331352
2015-01-31,217.4640045166016,233.50399780273438,216.3090057373047,226.4409942626953,23348200,-0.04038043738172845,0.04366989461013097,-0.04583390537572203
2015-02-01,226.9720001220703,231.57400512695312,212.01499938964844,216.86700439453125,29128500,0.04279332203631927,0.05943071146651929,-0.029826369518366987
2015-02-02,238.22900390625,242.1750030517578,222.65899658203125,226.49099731445312,30612100,0.04840574994570224,0.040900024885100646,0.0036549279075023242
2015-02-03,227.26800537109372,245.95700073242188,224.48300170898438,237.45399475097656,40783700,-0.04710245086441031,0.04697540999195989,-0.005421558138701301
2015-02-04,226.85299682617188,230.05799865722656,221.11300659179688,227.51100158691406,26594300,-0.001827744845303561,0.04479462314333802,0.0003776877781158396
2015-02-05,217.11099243164065,239.40499877929688,214.72500610351562,227.6649932861328,22516400,-0.043893507993348985,0.04561381020502475,-0.00032492634420826645
2015-02-06,222.26600646972656,230.50999450683594,216.23199462890625,216.92300415039062,24435300,0.02346618327569626,0.04169713605479114,-0.004190354096332868
2015-02-07,227.7539978027344,230.2989959716797,222.60699462890625,222.63299560546875,21604200,0.02439119754380642,0.034963623271307774,-0.008993264576712031
2015-02-08,223.41200256347656,229.43800354003906,221.07699584960938,227.6929931640625,17145200,-0.019248477480192965,0.02910116129366332,-0.0034224698998685625
2015-02-09,220.1100006103516,223.9770050048828,217.0189971923828,223.38900756835938,27791300,-0.014890187808607817,0.029505720959502407,-0.006034958492529414
2015-02-10,219.8390045166016,221.8070068359375,215.33200073242188,220.28199768066406,21115100,-0.0012319433610069224,0.020664871412809527,0.0024973544339389987
2015-02-11,219.18499755859372,223.406005859375,218.07400512695312,219.73199462890625,17201900,-0.002979369869067312,0.017018937333904943,-0.0027917561950137155
2015-02-12,221.76400756835935,222.19900512695312,217.61399841308594,219.20799255371094,15206200,0.01169767654801286,0.012220704808799467,-0.005330460394172428
2015-02-13,235.427001953125,240.25900268554688,221.26199340820312,221.968994140625,42744400,0.05978710744575167,0.029131787659524,0.0104766565910165
2015-02-14,257.3210144042969,259.8080139160156,235.5279998779297,235.5279998779297,49732500,0.08892349379425551,0.0410780281408656,0.03123939291158917
2015-02-15,234.8249969482422,265.6109924316406,227.6840057373047,257.5069885253906,56552400,-0.09148384584019954,0.06915045562746633,0.013189012415750646
2015-02-16,233.84300231933597,239.52099609375,229.02200317382812,234.8249969482422,28153700,-0.004190582960673949,0.06922333854317907,0.012946769797429314
2015-02-17,243.6100006103516,245.77499389648438,232.31399536132812,233.4219970703125,27363100,0.04091862847771824,0.07031638186440449,0.01879096018337039
2015-02-18,236.3260040283203,244.25100708007812,232.33999633789062,243.77999877929688,25200800,-0.030356363592727226,0.06871531944156213,0.0007622659756746128
2015-02-19,240.2830047607422,242.6719970703125,235.5919952392578,236.41000366210938,18270500,0.016605190341726767,0.050793181783980665,-0.013701394714831136
2015-02-20,243.7790069580078,247.1009979248047,239.2989959716797,240.25100708007812,23876700,0.014444690551578291,0.02654105645643583,0.007484312563524431
2015-02-21,244.53399658203125,255.32000732421875,243.1840057373047,243.7519989013672,12284200,0.003092238871982713,0.02593303847573881,0.008940876930055764
2015-02-22,235.9770050048828,246.39199829101562,233.8509979248047,244.54400634765625,19527000,-0.035619980715916974,0.02490758739309171,-0.006366844908671279
2015-02-23,238.8919982910156,240.10899353027344,232.42100524902344,235.9949951171875,16400000,0.012277195944320576,0.021737817345892668,0.002159866998738281
2015-02-24,238.7350006103516,239.9010009765625,236.40199279785156,238.9980010986328,14200400,-0.0006574070841030594,0.020185397101931603,-0.0012926524864276842
2015-02-25,237.47000122070312,239.33999633789062,235.52999877929688,238.88999938964844,11496200,-0.005312847871440109,0.018167463807457162,-0.005244160171031365
2015-02-26,236.42599487304688,237.7100067138672,234.2570037841797,237.33700561523438,13619400,-0.004406063968623295,0.01760815799511195,-0.006743820739152566
2015-02-27,253.8280029296875,256.65301513671875,236.43600463867188,236.43600463867188,44013900,0.07102164294766813,0.032323893870574695,0.014584503993564457
2015-02-28,254.26300048828125,254.69200134277344,249.47900390625,253.52000427246094,13949300,0.001712282492500946,0.03285339935423027,0.01247152130320053
2015-03-01,260.2019958496094,261.6600036621094,245.93299865722656,254.2830047607422,25213700,0.023089070174587865,0.032190712727089475,0.017220816754938716
2015-03-02,275.6700134277344,276.3009948730469,258.31298828125,260.35699462890625,40465700,0.05774631039705618,0.03348218201017125,0.029832648408637974
2015-03-03,281.7019958496094,285.7959899902344,268.1610107421875,275.0459899902344,50461300,0.021645212985012714,0.028474712097004355,0.03504290379936518
2015-03-04,273.0920104980469,284.2250061035156,268.1260070800781,281.989990234375,41383000,-0.03104098668249274,0.03252880167305975,0.014630377873333
2015-03-05,276.1780090332031,281.6669921875,264.7690124511719,272.739013671875,41302400,0.011236844892019125,0.03185509053976911,0.016535290353236635
2015-03-06,272.7229919433594,277.6080017089844,270.0150146484375,275.6000061035156,28918900,-0.012589019563885341,0.03394729500973551,0.009399672405541995
2015-03-07,276.260986328125,277.85400390625,270.13299560546875,272.29400634765625,17825900,0.012889423033744005,0.021691174700160833,0.000428294932879561
2015-03-08,274.35400390625,277.8580017089844,272.56500244140625,276.4330139160156,22067900,-0.006926764001895432,0.01818444353016188,-0.005286100464502068
2015-03-09,289.60699462890625,292.70098876953125,273.89300537109375,274.81201171875,59178200,0.05410555539115711,0.026157044183938473,0.011743207950227902
2015-03-10,291.760009765625,300.04400634765625,289.7430114746094,289.86199951171875,67770800,0.007406767027843437,0.02623155665796218,0.010977192377392767
2015-03-11,296.3789978027344,297.3909912109375,290.50799560546875,291.5249938964844,33963900,0.015707453323950217,0.0226894755700876,0.016636486954959877
2015-03-12,294.35400390625,297.0880126953125,292.4129943847656,296.12701416015625,32585200,-0.006855895378802532,0.025095443941210875,0.01268742327245057
2015-03-13,285.3370056152344,294.49798583984375,285.3370056152344,294.1180114746094,31421500,-0.0311121803793417,0.031368086054845284,0.007850339996961315
2015-03-14,281.885009765625,286.3420104980469,280.97601318359375,284.4419860839844,22612300,-0.01217173654759659,0.018156472699993525,-0.005405118390789424
2015-03-15,286.3930053710937,286.52899169921875,280.9960021972656,281.42498779296875,11970100,0.01586579121122526,0.01995386035904041,-0.0037133135541130595
2015-03-16,290.5929870605469,294.11199951171875,285.68499755859375,285.68499755859375,21516100,0.01455860602341602,0.01967904381444865,-0.003943083014219899
2015-03-17,285.5050048828125,292.364990234375,284.3739929199219,290.5950012207031,21497200,-0.017664059044773035,0.020648707518859534,-0.006104715747414
2015-03-18,256.29901123046875,285.33599853515625,249.8699951171875,285.0669860839844,57008000,-0.10791478367740183,0.05065980941218936,-0.021465236407026026
2015-03-19,260.9280090332031,264.2439880371094,248.63600158691406,255.8800048828125,52732000,0.017899766313779417,0.053730904518305055,-0.015450935834750823
2015-03-20,261.7489929199219,264.8479919433594,259.1619873046875,260.95599365234375,18456700,0.0031414604385734918,0.052155053659762064,-0.017995801989281177
2015-03-21,260.0249938964844,262.1960144042969,255.64999389648438,261.6440124511719,17130100,-0.006608245488491631,0.04965097766012951,-0.022229172291662706
2015-03-22,267.9599914550781,269.74700927734375,259.5899963378906,259.9169921875,18438100,0.030059926984876507,0.05504242047300866,-0.012684375085732802
2015-03-23,266.739990234375,277.2969970703125,261.7449951171875,267.8949890136719,22811900,-0.004563319168047861,0.01564838643076522,0.007985917816137996
2015-03-24,245.59500122070312,267.00299072265625,244.15499877929688,266.5769958496094,40073700,-0.082590521853266,0.04202866706046614,-0.012112139817271089
2015-03-25,246.19700622558597,249.19000244140625,236.51499938964844,247.4720001220703,35866900,0.0024482110178941307,0.041966864298646926,-0.01225078970140696
2015-03-26,248.5319976806641,254.35400390625,244.90499877929688,246.2760009765625,25730000,0.009439546802021883,0.043104515022215385,-0.009041231243304257
2015-03-27,247.0290069580078,256.8110046386719,245.21299743652344,248.5659942626953,17274900,-0.006065833740133985,0.03758635111023037,-0.016266383388306358
2015-03-28,252.79800415039065,254.2050018310547,246.97500610351562,246.97500610351562,16040900,0.02308500045707821,0.04156205884551059,-0.010736719463281143
2015-03-29,242.71299743652344,253.13900756835938,240.85000610351562,252.74000549316406,21699400,-0.04071110245965539,0.02394961641799245,-0.0023608355845590205
2015-03-30,247.5260009765625,249.24200439453125,239.21400451660156,242.87899780273438,23009600,0.01963596613450928,0.025961438123347433,0.001076715438764009
2015-03-31,244.2239990234375,248.72999572753906,242.73899841308594,247.45399475097656,22672000,-0.013429797994592731,0.02613372186957958,-0.003497153520558914
2015-04-01,247.27200317382807,247.54100036621094,241.16000366210938,244.22300720214844,22877200,0.012403125199170974,0.026971679274103804,0.00019663826730207805
2015-04-02,253.0050048828125,254.46099853515625,245.41600036621094,247.08900451660156,26272600,0.0229203125311117,0.026936818461704235,0.00016370068210877636
2015-04-03,254.32200622558597,256.0429992675781,251.87899780273438,253.07400512695312,23146600,0.005191934481623315,0.014452375224624614,0.009344308070364517
2015-04-04,253.69700622558597,255.25799560546875,251.10000610351562,254.29100036621094,12493500,-0.0024605390743548295,0.013885871240628114,0.004925007028591695
2015-04-05,260.5979919433594,260.67498779296875,251.94200134277344,253.76100158691406,19649200,0.026838293063609357,0.01214762411301351,0.01297862524023211
